7.400000000000000355e+00 -1.181793523807808333e+00 -1.038963047373143489e+00 -1.037445340111528669e+00 -1.049909527296472911e+00 -1.024243859107803578e+00 -1.040296517763708462e+00 -1.040498216916850183e+00 -1.040993437075697914e+00 -1.038111584074710381e+00
7.500000000000000000e+00 -9.687082051295961005e-01 -1.046001210643738633e+00 -9.999054670518034982e-01 -1.045638163609814208e+00 -1.026258805939707974e+00 -1.031151030660990120e+00 -1.027848365071069692e+00 -1.030438335458548904e+00 -1.028942125079600478e+00
7.600000000000000533e+00 -1.129922600112506004e+00 -9.105228842204817763e-01 -1.027723283098749496e+00 -1.021135602412670096e+00 -1.027690731982190186e+00 -1.022421651634792816e+00 -1.016766785570618614e+00 -1.017286400118456946e+00 -1.019800652323235024e+00
7.700000000000000178e+00 -8.797332421053808416e-01 -9.128011751147206976e-01 -9.896033734857903053e-01 -1.014512763596351785e+00 -1.026910709698294788e+00 -1.013633214894197332e+00 -1.001274652632760276e+00 -1.005511688922233304e+00 -1.005183998766663533e+00
7.800000000000000711e+00 -8.649313962080906748e-01 -1.062491933880422401e+00 -9.562337547533850124e-01 -9.766919113110622552e-01 -9.860603697633486542e-01 -9.939361878450810872e-01 -9.875901015347452461e-01 -9.932071023835391532e-01 -9.919844204962759981e-01
7.900000000000000355e+00 -7.786307930738135541e-01 -1.018181256565603432e+00 -9.717162230052427407e-01 -9.640888535557520234e-01 -9.680212138782549047e-01 -9.776889511099616792e-01 -9.718038021045906083e-01 -9.755021766823398499e-01 -9.749857395859309328e-01
8.000000000000000000e+00 -9.982360234135861932e-01 -9.106998456829682453e-01 -8.841071527636562566e-01 -9.703459129185731946e-01 -9.715643680445870123e-01 -9.678572353788416072e-01 -9.544578424620363544e-01 -9.607147471601759081e-01 -9.589410185388294039e-01
8.099999999999999645e+00 -8.817633379686621309e-01 -9.570655995461869736e-01 -9.651042241017991907e-01 -9.538078240949137143e-01 -9.471287489913540192e-01 -9.415607422848408792e-01 -9.420109938598895116e-01 -9.405078197076115476e-01 -9.405842419845954483e-01
8.200000000000001066e+00 -8.078543209299730021e-01 -9.871982703934623071e-01 -9.711569362235656921e-01 -9.303714929156985392e-01 -9.266051769271692606e-01 -9.221891565495726750e-01 -9.237959666399772063e-01 -9.236237541670928586e-01 -9.233039689464620503e-01
8.300000000000000711e+00 -1.069420044314139506e+00 -8.873024724063371949e-01 -8.894261593090361240e-01 -9.073576904507161256e-01 -8.993307405152705103e-01 -9.109553247010179211e-01 -9.028481092196180002e-01 -9.051073950805184065e-01 -9.055150564956212511e-01
8.400000000000000355e+00 -9.153617985719719741e-01 -8.543745806974627488e-01 -8.765759796621906963e-01 -8.748253388928488583e-01 -8.789294507060791961e-01 -8.929318234902875462e-01 -8.848735989689867631e-01 -8.858617997730470206e-01 -8.869320791851810215e-01
8.500000000000000000e+00 -7.719446496369132271e-01 -8.611836450284523492e-01 -8.140215369796853784e-01 -8.874850175907507133e-01 -8.631590529749213481e-01 -8.659579493502855829e-01 -8.631905776325305979e-01 -8.698536079139372879e-01 -8.679435210751771379e-01
8.599999999999999645e+00 -7.956198266065267477e-01 -9.182477410589969802e-01 -8.261209201010827341e-01 -8.656183868828717376e-01 -8.547165560244571747e-01 -8.450986473500415874e-01 -8.516652148848703474e-01 -8.515579956791233807e-01 -8.514513305004779431e-01
8.700000000000001066e+00 -7.369405881153685556e-01 -8.966529365169884080e-01 -8.502010380186880711e-01 -8.279099556585186592e-01 -8.277541512000290425e-01 -8.253244927765812644e-01 -8.354264602506319415e-01 -8.352941702140100899e-01 -8.344742551547003062e-01
8.800000000000000711e+00 -7.542264334004576964e-01 -8.516877335982742103e-01 -8.182479868483314434e-01 -8.106059915313176267e-01 -8.373616086726983765e-01 -8.170324334856461368e-01 -8.188589153018608346e-01 -8.198837956583346909e-01 -8.196374210361339063e-01
8.900000000000000355e+00 -9.137206170508150871e-01 -7.843372851604285545e-01 -8.367556270344375102e-01 -8.083833631566579303e-01 -7.952449414843254516e-01 -8.111248957897179146e-01 -8.042995010535491929e-01 -8.069111693289831022e-01 -8.051544162901417279e-01
9.000000000000000000e+00 -9.066497524916939943e-01 -8.469650342458825421e-01 -7.966948752689146929e-01 -7.758023394981559129e-01 -7.952712161433601601e-01 -7.910252532436656825e-01 -7.912970887756596294e-01 -7.960622001155032157e-01 -7.928088136667105212e-01
9.099999999999999645e+00 -8.871400293990434616e-01 -7.828016341210766171e-01 -8.020112742404068573e-01 -7.390457882133092404e-01 -7.573738443851845137e-01 -7.901446553992179656e-01 -7.797229498438837947e-01 -7.809207700386701090e-01 -7.825984003008334966e-01
9.200000000000001066e+00 -7.348695312410719049e-01 -7.914471277548272843e-01 -7.491236058800728737e-01 -7.589951990269886428e-01 -7.904621255002218794e-01 -7.659283176415224714e-01 -7.714049247832550638e-01 -7.719576521222447640e-01 -7.746832340720535282e-01
9.300000000000000711e+00 -9.083769420859646448e-01 -8.067852634579154580e-01 -7.841910183314201310e-01 -7.789987135080502778e-01 -7.680907205959567330e-01 -7.602771059630619721e-01 -7.666948872941169446e-01 -7.669549307481317024e-01 -7.680790998589829277e-01
9.400000000000000355e+00 -6.080724814511979659e-01 -7.527926244859508564e-01 -7.674596825604225181e-01 -7.876724926267343330e-01 -7.697423681087033343e-01 -7.699724879306671932e-01 -7.597040595748526526e-01 -7.604692369133903007e-01 -7.608107105581155549e-01
9.500000000000000000e+00 -5.720218635925248263e-01 -7.551251742003679546e-01 -7.548407550373029684e-01 -7.439166452139273078e-01 -7.474765140810017972e-01 -7.604324476074377781e-01 -7.588732258154701205e-01 -7.583056959320143564e-01 -7.595558748312930542e-01
9.600000000000001421e+00 -8.297782316328857766e-01 -8.235159476490946373e-01 -7.461877468932813784e-01 -7.661212363715468321e-01 -7.731608457581871097e-01 -7.575960802152951201e-01 -7.645493637183822244e-01 -7.597405886416483956e-01 -7.575252969773303979e-01
9.700000000000001066e+00 -7.848752295480996288e-01 -7.885838037181931437e-01 -7.456511004834199818e-01 -7.763390685183541029e-01 -7.603439966053189281e-01 -7.650866819531927376e-01 -7.591234440371006365e-01 -7.610115838010411693e-01 -7.603691638267103814e-01
9.800000000000000711e+00 -7.961019635338361100e-01 -7.610762730342806037e-01 -7.334233612156884075e-01 -7.796699345305356799e-01 -7.579508388951885500e-01 -7.585587878049532273e-01 -7.613251573904521452e-01 -7.677965769449136557e-01 -7.653353961318732912e-01
9.900000000000000355e+00 -7.107841257584462946e-01 -7.855684178847101018e-01 -7.552957129097285227e-01 -7.537615776606400031e-01 -7.630861633962185975e-01 -7.676155360756637958e-01 -7.734909319549257978e-01 -7.716220596674270293e-01 -7.736462541724844488e-01
1.000000000000000000e+01 -9.560612090247146977e-01 -8.629044993548220521e-01 -7.951995507461367962e-01 -7.624715653424909423e-01 -7.886599213867202529e-01 -7.787668086665824330e-01 -7.861272883507393061e-01 -7.841453440481969128e-01 -7.809251496021178962e-01
